uid,number_of_sessions,length_of_sessions,interval_between_sessions,playCount,time_get_info
NYOMYadC7WYUDF0XOdbgjIjdzOh1,3,49.7452507019043,1696.5078125,0,2022-09-20 03:55:20
V1xXaWxWjWdOJDsobRXnC59ILux1,3,1.7653499841690064,1644.417724609375,4,2022-09-20 03:55:48
6mvF9dr5ZohGINu51AYRNTYX5VD2,8,0.646216630935669,386.8780517578125,18,2022-09-20 03:56:12
xvS0eRkOo1fxYk9OJDC64Wg7IHJ3,11,0.7866666913032532,433.38592529296877,13,2022-09-20 03:58:19
jpc8B7qH8jQ2l8PYTkYr68M6WZu1,5,1.4110333919525147,3304.462646484375,4,2022-09-20 03:58:32
niO9wiHhjBQI5ZqZKDyghUT70FB3,2,9.3101167678833,128.2325897216797,5,2022-09-20 03:59:01
FTSXnQGdwdP8pJ84FeIId5vDi4y2,3,1.805999994277954,6322.3671875,0,2022-09-20 03:59:21
xbFrPSySQ7gcKQGBG37kWYki6eL2,5,4.8819499015808109,196.52479553222657,29,2022-09-20 04:00:54
L6UwVE2C6Ig5cCmWVciqPNjL5SZ2,27,23.562833786010743,30.177865982055665,205,2022-09-20 04:00:55
FYuVYYawhbe5zrxdSk3HV8rjkU22,421,7.493149757385254,305.8617248535156,2438,2022-09-20 04:01:01
0zKHUVpDFTMr8iR2mDylB0BZItE2,5,12.975516319274903,0.3572833240032196,33,2022-09-20 04:01:15
004OSqBaw5NUEnDAdUMbJ0jN1k42,80,3.0094168186187746,3391.67138671875,273,2022-09-20 04:01:25
cErgB4tz8rbe48rPWcHUu9kuqa72,27,27.449983596801759,1123.567138671875,156,2022-09-20 04:02:14
eYdMbPcvheP20uaaDavMEeemtEq2,170,29.624082565307618,139.41151428222657,2330,2022-09-20 04:02:17
iXxZIiLmRrORr2LmSm93QGvpk9x1,2,1.3215166330337525,521.7736206054688,1,2022-09-20 04:02:56
ARUQZLmMV8bLwPI1olqXv1PHe2a2,3,2.9494667053222658,4550.6865234375,5,2022-09-20 04:02:59
zF0qgtPfBrVjNJLT7pMUkswwSDS2,5,80.01728820800781,221.58009338378907,92,2022-09-20 04:03:14
PP9fsLhWI5UkODWJMREopmoDCNS2,41,0.02811666764318943,183.075927734375,273,2022-09-20 04:04:17
M4nYFHYlYPSxMWbtb7yGm9S7yTB2,12,0.5185999870300293,4086.8310546875,0,2022-09-20 04:04:42
NHad0bURKmajLep0PehDQoZ9JdL2,154,46.695213317871097,17.314117431640626,1923,2022-09-20 04:04:55
mKEinHrH5yXUKklpbVqSDkTcSL52,33,0.2644333243370056,225.91297912597657,119,2022-09-20 04:07:00
YarkqYSkNoMr1gSGH6C6zuxuaZl1,7,0.3366333246231079,7335.31201171875,2,2022-09-20 04:07:11
0rYYW1f2PeZri0ELjYY3OTfcKrK2,44,5.157217025756836,42.47454833984375,414,2022-09-20 04:07:25
GJX88U9jx9XCOxcPaorQ76b4CNp2,81,45.69768524169922,1090.5316162109375,1765,2022-09-20 04:07:52
8zMV1xItJNedgWBnpLFrZc4tg8X2,291,182.37606811523438,126.37976837158203,5457,2022-09-20 04:07:54
xp3BQM52VabIEMpVVc9YjazfHvE2,2,3.54111647605896,3.584750175476074,2,2022-09-20 04:08:27
tdf5eER0V3NhaANbz0ihK8G9U1i1,5,19.534517288208009,1397.5159912109375,20,2022-09-20 04:10:29
Yk6OzBUbGVRAiqJflqEpcfH0qrf2,148,99.10704803466797,7.044933795928955,3590,2022-09-20 04:11:39
i1wPYGNSHOXAP1lkrTje6bvqwKi1,110,7.53558349609375,1271.274658203125,3465,2022-09-20 04:12:37
1QqRthlDygZntMZ3ECWGVjxia2k2,7,21.125934600830079,2132.87744140625,2,2022-09-20 04:13:31
j22w2i7bpEdEM52ZgRZEtaQ0mpf2,2,7.063166618347168,535.8309326171875,3,2022-09-20 04:13:51
jOaB7i5dcWcYYpbU6AvxeW2CXzi1,3,0.2851833403110504,0.08453333377838135,0,2022-09-20 04:14:38
6mvF9dr5ZohGINu51AYRNTYX5VD2,11,9.965682983398438,1.0357166528701783,30,2022-09-20 04:14:44
UQJlSm9esbUSl0ikFxIpWqGLJc92,49,48.979331970214847,0.13703332841396333,212,2022-09-20 04:15:47
8zMV1xItJNedgWBnpLFrZc4tg8X2,292,0.005149999633431435,8.784083366394043,5459,2022-09-20 04:16:39
UQJlSm9esbUSl0ikFxIpWqGLJc92,50,0.07568333297967911,1.4319000244140626,212,2022-09-20 04:17:17
aajkTwZArzROqveVbPCo1ULkqr63,39,0.698783278465271,5162.99169921875,87,2022-09-20 04:17:45
RhqHAzngCwRZHHi5UpgPYd3w85C3,70,10.852116584777832,35.26658630371094,179,2022-09-20 04:19:27
7ssGnosw7eh8geN5cpLnF7Bg5p33,10,11.227482795715332,1565.9512939453125,36,2022-09-20 04:19:44
blD5zxREXIYLGcn1oFON3GF48Zt2,10,5.9051337242126469,1510.3104248046875,51,2022-09-20 04:20:05
nj1VbbbsSAa3lcBCi2QWm9EhGLW2,2,5.726566791534424,571.7456665039063,3,2022-09-20 04:20:30
2b6l1hlmhASGHn0jIkin41zXT902,3,0.8289166688919067,179.7685546875,0,2022-09-20 04:20:33
nqvKpv10zhS8RhhGesvs3PflKSb2,34,15.578766822814942,67.8759994506836,111,2022-09-20 04:20:59
r8af5TyMETbth0eqxic7mY5lgHY2,4,0.9929500222206116,887.3758544921875,1,2022-09-20 04:21:04
5NADRxJOjUWV99dchPmrmB3J6nN2,27,312.0081481933594,3006.06640625,334,2022-09-20 04:21:30
6cJbefe3zgZjBPh3eTRY3X2AIXZ2,3,0.08548333495855332,614.626708984375,1,2022-09-20 04:21:30
cMBwayDUoCQ7ea6UZRvH5uJfnKA2,11,0.27755001187324526,288.5068664550781,29,2022-09-20 04:22:32
N7z7MS36sLa2lIGwQnjt3H84bTQ2,100,1.8108500242233277,1309.047119140625,183,2022-09-20 04:23:12
1zkSnecSugUkOwUhazoxzLZEzNA2,115,21.349817276000978,492.9246520996094,926,2022-09-20 04:23:53
lEgnT3ARQXZJvbdzKLN5DSnyEfQ2,171,0.0848499983549118,821.088134765625,861,2022-09-20 04:24:03
N7z7MS36sLa2lIGwQnjt3H84bTQ2,101,1.5653332471847535,0.2747666537761688,184,2022-09-20 04:24:58
cErgB4tz8rbe48rPWcHUu9kuqa72,28,0.00004999999873689376,23.113916397094728,165,2022-09-20 04:25:19
WqSzpgNUZEUZLoW7trmGrNGJfWp1,4,3.7833333015441896,1255.192138671875,3,2022-09-20 04:25:22
L6UwVE2C6Ig5cCmWVciqPNjL5SZ2,28,18.72049903869629,5.960450172424316,213,2022-09-20 04:25:37
UQJlSm9esbUSl0ikFxIpWqGLJc92,51,3.836366891860962,4.776483058929443,213,2022-09-20 04:25:54
0wotqWZo0sefQn7n8pYZ6hL7n6c2,5,0.8189166188240051,1560.1890869140625,0,2022-09-20 04:27:54
lEgnT3ARQXZJvbdzKLN5DSnyEfQ2,172,3.7293331623077394,0.14514999091625215,863,2022-09-20 04:28:05
cbNBTiAelePwlj6ByRVSAYmWVGO2,63,7.290683269500732,1056.0740966796875,257,2022-09-20 04:28:45
KTgPRMpRENaF03MB8WW8PE6IfIG2,21,2.067016839981079,1280.43408203125,101,2022-09-20 04:29:38
P35J8YtUtYaga5POSmqUpqcm0CB2,7,1.8085999488830567,64.50898742675781,23,2022-09-20 04:30:01
lEgnT3ARQXZJvbdzKLN5DSnyEfQ2,173,1.9291666746139527,0.12530000507831574,864,2022-09-20 04:30:02
DR1iCahfrmg1LqcBN1G5a5mnC7Z2,69,186.27813720703126,185.4792938232422,990,2022-09-20 04:30:03
gUCpKRePg7e5Wb4lnPw4EhbybhO2,2,1.0507166385650635,0.09335000067949295,2,2022-09-20 04:30:17
7ssGnosw7eh8geN5cpLnF7Bg5p33,11,1.368499994277954,9.628683090209961,36,2022-09-20 04:30:44
eYdMbPcvheP20uaaDavMEeemtEq2,171,9.32509994506836,19.989299774169923,2335,2022-09-20 04:31:36
uqouXKE6mVaXwP1q1G3uH4r72aY2,14,2.045599937438965,167.52999877929688,39,2022-09-20 04:31:57
dWXXoIZeiSgTHeKsKUL1t9cuEvw1,2,13.518866539001465,1098.271484375,12,2022-09-20 04:32:54
S4x0WnDBANUvjqbPodkZmNwBrnk1,7,0.6477667093276978,497.0932922363281,13,2022-09-20 04:33:23
lEgnT3ARQXZJvbdzKLN5DSnyEfQ2,174,3.3239500522613527,0.22011665999889375,866,2022-09-20 04:33:32
zPKiBVLP9wOxMba31RM8e747eeg2,14,0.7990333437919617,8642.3046875,37,2022-09-20 04:34:05
lEgnT3ARQXZJvbdzKLN5DSnyEfQ2,175,1.596666693687439,0.12690000236034394,867,2022-09-20 04:35:16
EPP06Mv9IxO4yPlFP1TIKksl9E23,6,0.0,0.44076666235923769,0,2022-09-20 04:35:58
pzmTQBcemFh8LlWQTxqnKRVnHvQ2,160,140.19241333007813,174.3954620361328,3237,2022-09-20 04:36:53
h5l9dIAxp4g717OqqFCYwyMM4bq2,4,4.38581657409668,60.74756622314453,2,2022-09-20 04:36:59
xbFrPSySQ7gcKQGBG37kWYki6eL2,6,15.763815879821778,20.696367263793947,32,2022-09-20 04:37:22
6FHVnPvsiFYDAitUbZDCDeJ4rEM2,21,0.3301500082015991,351.2529602050781,34,2022-09-20 04:37:59
Y4bqXhyZIsb22WzsbLCtgQKkIlF2,2,24.067466735839845,3.0221498012542726,12,2022-09-20 04:38:27
C21KVRiYR4NHPWwhKQdzcspQgy52,25,1.4306166172027588,2760.51416015625,17,2022-09-20 04:38:55
QeiNpvJ1PicqXZy0Jr6rw0STGit2,2,6.774666786193848,1349.5350341796875,2,2022-09-20 04:39:24
tBj7RJlthyeTK29Qqvia0tQ4Nsq2,48,16.850133895874025,119.77880096435547,451,2022-09-20 04:39:27
fQ5ZQ0J6RtZVMLqHvzvL056DbmS2,145,10.210283279418946,278.25799560546877,433,2022-09-20 04:40:21
RhqHAzngCwRZHHi5UpgPYd3w85C3,71,20.825349807739259,0.3307666778564453,180,2022-09-20 04:40:37
RVjeKHji0TgmVwnXO8G7MCN8RC52,4,21.642465591430665,1309.4481201171875,16,2022-09-20 04:41:03
lEgnT3ARQXZJvbdzKLN5DSnyEfQ2,176,6.017850399017334,0.13993333280086518,870,2022-09-20 04:41:25
JXnQBUer9ZfShsFJ64yyntPDgLC3,315,28.932701110839845,353.62481689453127,2769,2022-09-20 04:43:01
J8nr3ycae8OGANAeUFQlbSHBHFw1,23,1.3320165872573853,1990.8780517578125,44,2022-09-20 04:45:09
iTBGrdYtfddm2Yx0gfK0owN63Xh2,16,30.293149948120118,1881.589599609375,73,2022-09-20 04:45:49
PP9fsLhWI5UkODWJMREopmoDCNS2,42,22.86953353881836,19.57076644897461,278,2022-09-20 04:46:42
W47TTq8z8gaDgBjVP50dsoLbLqz2,76,35.72318649291992,650.4991455078125,753,2022-09-20 04:46:42
bsEj6SmfEdO0RHNC4bTfqironno2,2380,2.409916639328003,89.21773529052735,5262,2022-09-20 04:46:56
JijG97PmaCVrduu0Jmf71fPvOBU2,8,0.013816666789352894,15844.794921875,0,2022-09-20 04:47:20
FJlfewghswXJSdWNFWJOw10pzrI2,99,21.228567123413087,1358.6978759765625,443,2022-09-20 04:47:34
CuxLt9p8nJTNX8YON23cL7KjTY42,38,3.8474833965301515,142.87794494628907,69,2022-09-20 04:48:26
nPChNOAnCkMBdvXhsYoU8DQMUtK2,39,477.2998352050781,0.0843166634440422,499,2022-09-20 04:49:00
wmNAKCho1gXmwhOqrLAinrfKA852,7,4.540649890899658,131.31568908691407,18,2022-09-20 04:49:42
bsEj6SmfEdO0RHNC4bTfqironno2,2381,0.007183333393186331,3.3204333782196047,5263,2022-09-20 04:50:14
PEINInyY0tVP4yIuaMwjP4RJC682,2,7.041132926940918,209.7143096923828,7,2022-09-20 04:50:30
gUCpKRePg7e5Wb4lnPw4EhbybhO2,3,0.0,21.3032169342041,2,2022-09-20 04:51:36
nj1VbbbsSAa3lcBCi2QWm9EhGLW2,3,3.099783420562744,28.664033889770509,6,2022-09-20 04:52:13
bsEj6SmfEdO0RHNC4bTfqironno2,2382,0.006766666658222675,3.245349884033203,5265,2022-09-20 04:53:29
YsrCjtsvgEdgFEijO8JX50y00h72,2,95.02654266357422,102.5716781616211,23,2022-09-20 04:53:30
zF0qgtPfBrVjNJLT7pMUkswwSDS2,6,50.95841598510742,0.11819999665021897,106,2022-09-20 04:54:20
a9N8e7jCWnPwFOxweqsdAX4AKzF3,3,7.191416263580322,672.1007690429688,6,2022-09-20 04:54:27
CiGPfN3QSfh6uXXDij5jtmZ5Aov2,10,4.6924333572387699,125.09943389892578,21,2022-09-20 04:54:31
eYdMbPcvheP20uaaDavMEeemtEq2,172,7.075033664703369,15.988983154296875,2338,2022-09-20 04:54:37
bsEj6SmfEdO0RHNC4bTfqironno2,2383,0.007733332924544811,2.26336669921875,5266,2022-09-20 04:55:46
bzEpuixnyhPslVvprnZsKLinreg1,6,11.850433349609375,33.63786697387695,24,2022-09-20 04:55:58
DR1iCahfrmg1LqcBN1G5a5mnC7Z2,70,22.855649948120118,3.5759165287017824,1002,2022-09-20 04:56:27
qj0kEzYDeLUTYqhfMxdQIKGs0IE3,60,7.257683277130127,1594.97216796875,238,2022-09-20 04:57:12
T3O51Pdd6ZQoV7KMwB78qyoU2U02,32,12.859299659729004,421.7862548828125,180,2022-09-20 04:57:58
bsEj6SmfEdO0RHNC4bTfqironno2,2384,0.006550000049173832,2.1777665615081789,5267,2022-09-20 04:57:58
0mgynCsiEadlPnGowhQ6M5cRdXe2,22,32.40855026245117,1988.9114990234375,216,2022-09-20 04:58:12
65tdYBM9kwelCxXxS6RSddYmS9B2,197,42.34223175048828,1517.9119873046875,3502,2022-09-20 04:58:43
hN3gEtpOWxOi2BWjC5H8Mcq0XTv1,3,6.093366622924805,46.27889633178711,3,2022-09-20 04:58:46
E4tluKgKthhPy2TeZL5aelQnKMV2,15,77.18053436279297,0.22910000383853913,13,2022-09-20 05:00:02
qG2RPGCThRQCUv5zIEIa5y1h5Ld2,205,27.53460121154785,566.802001953125,2174,2022-09-20 05:00:46
NHad0bURKmajLep0PehDQoZ9JdL2,155,52.41350173950195,3.5323498249053957,1958,2022-09-20 05:00:51
Qwe3UVUUc6Ui8zE3OrULqLO6Qgw2,2,4.302466869354248,653.4631958007813,2,2022-09-20 05:00:55
zA7prts0HUXwxG3a5fTVTiNlfLn2,3,15.424566268920899,1352.0128173828125,1,2022-09-20 05:01:09
bzEpuixnyhPslVvprnZsKLinreg1,7,4.308183193206787,1.0052000284194947,25,2022-09-20 05:01:17
cErgB4tz8rbe48rPWcHUu9kuqa72,29,0.000016666666851961054,36.18196487426758,178,2022-09-20 05:01:29
bsEj6SmfEdO0RHNC4bTfqironno2,2385,0.005916666705161333,3.7985665798187258,5269,2022-09-20 05:01:45
HDwDlUbDQvQNRsjURqJgbeLntzw1,53,2.2527835369110109,4142.16015625,61,2022-09-20 05:02:42
vGPGmMs64KaXYRe6OMK6A1EtjhB3,6,35.345882415771487,31.68433380126953,91,2022-09-20 05:02:45
BJFypfWjsDQ8IncI4mLWHkwJXl72,3,0.1695166528224945,3465.07275390625,4,2022-09-20 05:03:09
LouupKto8gYlD6QsXlyz09nDW373,44,3.150883197784424,1660.176025390625,99,2022-09-20 05:03:32
bsEj6SmfEdO0RHNC4bTfqironno2,2386,0.006300000008195639,2.1757500171661379,5270,2022-09-20 05:03:56
onnVYNml5UNIXfU1akX6XPg7CzZ2,56,30.833066940307618,41.490718841552737,297,2022-09-20 05:05:15
uivp2KvceBRHaljdK4WJAgaQKWr2,2,1.5015166997909547,102.49330139160156,1,2022-09-20 05:05:16
tOozHmSxV9Wb61Nbmvc0CXJeIxb2,3,6.946633338928223,0.36328333616256716,0,2022-09-20 05:05:58
tOozHmSxV9Wb61Nbmvc0CXJeIxb2,4,0.5382166504859924,0.15004999935626985,0,2022-09-20 05:06:49
ky7gpEmFGegLj0ybdyifL0phOHg1,2,5.884232997894287,7451.732421875,2,2022-09-20 05:07:08
bsEj6SmfEdO0RHNC4bTfqironno2,2387,0.007316666655242443,4.380050182342529,5272,2022-09-20 05:08:30
LEbHIBkd2jcR8Pa0i5bcmpDmAFF3,569,29.886083602905275,109.57653045654297,2770,2022-09-20 05:09:23
kBa9tFxuEgf3IzrF5RmG7g0gW9Z2,25,11.025850296020508,92.4832992553711,76,2022-09-20 05:11:33
laCCZzYfh5bZXxK9TIkBh0kq8RO2,25,1.7930333614349366,478.5944519042969,59,2022-09-20 05:12:23
vGPGmMs64KaXYRe6OMK6A1EtjhB3,7,8.720199584960938,1.2225666046142579,95,2022-09-20 05:12:44
QeiNpvJ1PicqXZy0Jr6rw0STGit2,3,2.2489166259765627,31.857200622558595,3,2022-09-20 05:13:30
FYuVYYawhbe5zrxdSk3HV8rjkU22,422,19.086566925048829,54.502830505371097,2451,2022-09-20 05:14:32
0mgynCsiEadlPnGowhQ6M5cRdXe2,23,14.895733833312989,1.5378166437149048,223,2022-09-20 05:14:38
T6zGFrVYinhSubW5a773GazY4yn1,3,2.5430667400360109,3519.0224609375,5,2022-09-20 05:14:57
p9vSLbPLlfcPLPpeMh0g8VW4uo83,44,5.902866840362549,166.81906127929688,456,2022-09-20 05:15:02
VLnFx94TUocVIqs9sKnWU0Xugj23,217,30.409399032592775,1104.884765625,1668,2022-09-20 05:16:29
UQedmngubrQ7YkuCe50aYCpQmYI3,14,0.11316666752099991,1928.01953125,51,2022-09-20 05:16:32
VLnFx94TUocVIqs9sKnWU0Xugj23,218,0.004766666796058416,1.575183391571045,1668,2022-09-20 05:18:03
KSk35j1pFTOvSa4iOdrfMOYYwEd2,198,98.31497955322266,0.1005999967455864,827,2022-09-20 05:18:50
VLnFx94TUocVIqs9sKnWU0Xugj23,219,0.002816666616126895,0.744700014591217,1668,2022-09-20 05:18:50
T3O51Pdd6ZQoV7KMwB78qyoU2U02,33,19.821683883666993,1.4373666048049927,185,2022-09-20 05:19:14
DpcFjP36VRbkg3o6ieHxjOJdHJF3,4,15.448650360107422,9804.95703125,16,2022-09-20 05:20:13
NQpALJ1qhNforjwRqVgLeDzAgG92,3,0.16633333265781403,10059.7509765625,0,2022-09-20 05:21:09
bzEpuixnyhPslVvprnZsKLinreg1,8,19.726116180419923,0.3890666663646698,33,2022-09-20 05:21:24
b78ZJ18fkBblJSzIQlJy5mo9RAV2,9,6.4070000648498539,406.43890380859377,125,2022-09-20 05:23:54
DA3bDmne9XhjrisrCyZdOototqK2,103,39.51613235473633,1325.72412109375,665,2022-09-20 05:24:19
jjDDZB9XDze0BfxSeycoTbv8vyB2,138,521.6357421875,1.541599988937378,1936,2022-09-20 05:24:33
mKEinHrH5yXUKklpbVqSDkTcSL52,34,14.093433380126954,63.574283599853519,123,2022-09-20 05:24:39
eYdMbPcvheP20uaaDavMEeemtEq2,173,7.3864665031433109,22.784883499145509,2341,2022-09-20 05:24:47
2R5PPNVRrjMsl4tbfl8rqSivUE73,2,2.913249969482422,5941.16064453125,2,2022-09-20 05:26:04
bzEpuixnyhPslVvprnZsKLinreg1,9,4.9718499183654789,0.42143332958221438,35,2022-09-20 05:26:48
65tdYBM9kwelCxXxS6RSddYmS9B2,198,27.546215057373048,0.7991833090782166,3518,2022-09-20 05:27:04
DgjIR3cdoVePctaSfw6JEzm8Su32,2,3.5276832580566408,4.165933132171631,2,2022-09-20 05:29:36
I9y7E65YfrWxdK6ZdNKeFkXgGad2,2,0.5643666386604309,0.31894999742507937,1,2022-09-20 05:30:12
eLxCMJevBsVSUICzTrZOxnBX2Ar2,5,8.735050201416016,548.5213012695313,16,2022-09-20 05:30:34
YqgS95QeH3ct5Pj7aofKHosFbqR2,7,1.4053000211715699,4966.951171875,19,2022-09-20 05:31:47
OwaFpc13cXXugUQMzt4m6KQM17r1,93,0.12265000492334366,6993.896484375,123,2022-09-20 05:31:53
A8JFr09XSQXgjV5yzFvoHgNzcEh2,13,20.391633987426759,293.39459228515627,36,2022-09-20 05:32:24
I9y7E65YfrWxdK6ZdNKeFkXgGad2,3,2.1964666843414308,0.1992499977350235,3,2022-09-20 05:32:28
q5hLJM3g8KVsOyqFDswoHwNobuD2,4,62.95598220825195,0.07096666842699051,19,2022-09-20 05:33:42
13tr2dfgnMc38wgkyRVhT9B5M1k1,2093,1.6965832710266114,134.1231689453125,2185,2022-09-20 05:33:52
13tr2dfgnMc38wgkyRVhT9B5M1k1,2094,1.0851333141326905,0.26391667127609255,2186,2022-09-20 05:35:12
oXx58MhQ2XhGstZDuSEzUV14Pjn1,35,0.33036667108535769,3447.56884765625,34,2022-09-20 05:35:22
s8Op15zXNIZFNn3HqoQqyn9Pwoy2,128,0.050999999046325687,596.1249389648438,1007,2022-09-20 05:37:01
13tr2dfgnMc38wgkyRVhT9B5M1k1,2095,2.1904168128967287,0.09551666676998139,2187,2022-09-20 05:37:31
lkOsruDNURSBjbvus1WQd511Lwx1,65,49.447532653808597,818.1317138671875,388,2022-09-20 05:37:45
LEbHIBkd2jcR8Pa0i5bcmpDmAFF3,570,15.197266578674317,13.438583374023438,2776,2022-09-20 05:38:01
fQ5ZQ0J6RtZVMLqHvzvL056DbmS2,146,16.204933166503908,42.00559997558594,434,2022-09-20 05:38:34
KjquA7Br9oVjgOTY4vPjRdk8Yi02,3,1079.7432861328125,440.1957702636719,8,2022-09-20 05:39:40
13tr2dfgnMc38wgkyRVhT9B5M1k1,2096,2.459399938583374,0.09296666830778122,2188,2022-09-20 05:40:03
4XR0SzNeTPfqdUN1vrrQ9AqmuJt1,9,28.197650909423829,4273.50341796875,66,2022-09-20 05:40:31
EUhXIf5YhFSapT4fpjhWLZcu9Ai1,22,117.42594909667969,1272.1280517578125,288,2022-09-20 05:40:35
mZnMKmzntAWkurF98DnuQQXhKql1,5,0.5371833443641663,1424.7147216796875,2,2022-09-20 05:40:35
uMYLet91uNZ9abbffe70a5ddGUf2,5,0.10401666909456253,3588.733642578125,7,2022-09-20 05:41:08
13tr2dfgnMc38wgkyRVhT9B5M1k1,2097,1.49399995803833,0.10480000078678131,2189,2022-09-20 05:41:39
swAMAY645aUm6wMsth6qnTWu0t22,2,4.0889997482299809,210.4016571044922,3,2022-09-20 05:42:39
13tr2dfgnMc38wgkyRVhT9B5M1k1,2098,1.5276333093643189,0.09273333847522736,2190,2022-09-20 05:43:16
zF0qgtPfBrVjNJLT7pMUkswwSDS2,7,21.931583404541017,27.056365966796876,115,2022-09-20 05:43:19
TP2eKdy5QPeuJdpzdcxw0a9mbxk2,138,48.543800354003909,238.3651885986328,3590,2022-09-20 05:45:14
fQ5ZQ0J6RtZVMLqHvzvL056DbmS2,147,2.5887832641601564,5.511083602905273,435,2022-09-20 05:46:39
pSTUAbdzIjhHa06K7Rdhxe8LdoJ2,13,60.573848724365237,155.77175903320313,154,2022-09-20 05:47:23
13tr2dfgnMc38wgkyRVhT9B5M1k1,2099,4.42228364944458,0.16828332841396333,2192,2022-09-20 05:47:52
U9IgubYQeFhxNwKVnOZy3QVqS632,13,5.615449905395508,11353.486328125,33,2022-09-20 05:48:48
fCrCgO1qw7gEwnPULzrluy0gUol2,8,0.3485499918460846,292.2099914550781,9,2022-09-20 05:49:24
RhqHAzngCwRZHHi5UpgPYd3w85C3,72,23.19948387145996,46.534732818603519,183,2022-09-20 05:50:19
qG2RPGCThRQCUv5zIEIa5y1h5Ld2,206,0.00008333333244081587,49.67701721191406,2195,2022-09-20 05:50:26
WhUZFJRGRrPsDJ2Th8U44q5cYha2,9,1.0814167261123658,435.4211120605469,0,2022-09-20 05:50:35
13tr2dfgnMc38wgkyRVhT9B5M1k1,2100,2.9512667655944826,0.16423334181308747,2193,2022-09-20 05:51:00
lhvQSnrnVkPS4itenIevlQLc0N52,5,36.62571716308594,127.9793701171875,33,2022-09-20 05:51:33
DzoGRHM9sZezIpxbPUzJdRds42y1,264,51.89731979370117,747.4019165039063,6438,2022-09-20 05:53:29
oIDZuUy7xAWdEJ8g7r7JnRy6V2g1,2,3.2753498554229738,56.67448425292969,2,2022-09-20 05:53:42
RhqHAzngCwRZHHi5UpgPYd3w85C3,73,2.73746657371521,0.8048833012580872,184,2022-09-20 05:53:52
zSUGrocS9MSSejHahJB3EsvcrMO2,23,90.78160095214844,646.702392578125,280,2022-09-20 05:57:01
j0wZilP5UydSpk4NkktzZC4BGD73,2,8.487133026123047,3.580399990081787,8,2022-09-20 05:57:54
13tr2dfgnMc38wgkyRVhT9B5M1k1,2101,5.9096503257751469,1.0800334215164185,2194,2022-09-20 05:57:59
RhqHAzngCwRZHHi5UpgPYd3w85C3,74,4.773066520690918,0.3455333411693573,186,2022-09-20 05:58:58
zDalQjjIZKXyEDzF0OVgN88yFzE2,2,0.5723167061805725,3.705683469772339,1,2022-09-20 05:59:05
OwaFpc13cXXugUQMzt4m6KQM17r1,94,26.686250686645509,0.7883833646774292,129,2022-09-20 05:59:21
lXORV2VffeSqctIna5ZCv9Dvf2n2,3,8.397533416748047,2761.340087890625,4,2022-09-20 05:59:44
KQQ6tBGqCnUyzTttXu2dBYmZ0EF3,24,3.4985499382019045,923.5066528320313,26,2022-09-20 06:00:56
onnVYNml5UNIXfU1akX6XPg7CzZ2,57,0.18168333172798158,57.50108337402344,297,2022-09-20 06:02:53
KQQ6tBGqCnUyzTttXu2dBYmZ0EF3,25,1.8538166284561158,0.2097499966621399,27,2022-09-20 06:03:00
wlZjlvp9R3ffFg8rDPanBMXHEDq2,3,0.40391668677330019,0.20643332600593568,1,2022-09-20 06:03:14
lXORV2VffeSqctIna5ZCv9Dvf2n2,4,3.520083427429199,0.19641666114330293,7,2022-09-20 06:03:27
gaQb7DLiqkOZ2YznAnhpwDda8En1,45,13.999449729919434,692.9082641601563,167,2022-09-20 06:03:36
WTtuVpbepygYxrgeh5ZciRuE3mH2,46,8.55264949798584,251.5514373779297,84,2022-09-20 06:03:49
gaQb7DLiqkOZ2YznAnhpwDda8En1,46,0.19876666367053986,0.11313333362340927,167,2022-09-20 06:03:55
lXORV2VffeSqctIna5ZCv9Dvf2n2,5,0.9179499745368958,0.24860000610351563,8,2022-09-20 06:04:37
yKTUKXnPY0SXL9Kl3fqUOiOOnLb2,4,149.53504943847657,4.209283351898193,70,2022-09-20 06:05:26
lXORV2VffeSqctIna5ZCv9Dvf2n2,6,1.0260332822799683,0.1678333282470703,9,2022-09-20 06:05:49
MnGNTJ0ERahGmtINBgOyWaV2pl82,13,4.7968668937683109,4232.5556640625,54,2022-09-20 06:05:53
3pwWHKpy98VmZNCtcBoiSNigeYS2,65,0.0,1205.4442138671875,486,2022-09-20 06:06:26
vGPGmMs64KaXYRe6OMK6A1EtjhB3,8,41.97698211669922,12.327916145324707,111,2022-09-20 06:06:56
hWc7iGAGVKQUN9tFHAfmcxTXfPC3,100,7.267766952514648,412.2635192871094,330,2022-09-20 06:07:02
UnizoZYFrxbn11dvO3dA11dMJ6E3,5,15.25646686553955,965.2879028320313,42,2022-09-20 06:07:19
5cdCkmHBkTZwVqi6BBIxDLxqg5f2,2,7.874933242797852,645.9910278320313,7,2022-09-20 06:07:45
lXORV2VffeSqctIna5ZCv9Dvf2n2,7,1.9485833644866944,0.13948334753513337,10,2022-09-20 06:07:54
bsEj6SmfEdO0RHNC4bTfqironno2,2388,0.006683333311229944,60.21929931640625,5273,2022-09-20 06:08:34
lXORV2VffeSqctIna5ZCv9Dvf2n2,8,1.0087666511535645,0.18063333630561829,11,2022-09-20 06:09:05
JXnQBUer9ZfShsFJ64yyntPDgLC3,316,53.72809982299805,32.57593536376953,2786,2022-09-20 06:09:19
bsEj6SmfEdO0RHNC4bTfqironno2,2389,-60.21931457519531,61.13624954223633,5273,2022-09-20 06:09:30
