uid,level,time_to_play,ball_popped,ball_drop,shot,is_win,is_first_time_win,powerball,time_get_info
7nyA46VsbEelI4KhaXSGf0SLTxT2,5,0.550000011920929,"[0.0,0.0,27.0,25.0,31.0,17.0]","[0.0,0.0,12.0,24.0,29.0,2.0]",7,true,true,1,2022-09-21 06:03:33
8e9jaebCR6bojnkKdbkzK8ZeZcT2,63,1.6833332777023316,"[31.0,39.0,37.0,29.0,33.0,34.0]","[6.0,0.0,5.0,16.0,9.0,9.0]",32,true,false,0,2022-09-21 06:03:35
DinQ5dMxG9NyMXeDuVysWbcxOpq1,4,0.38333332538604739,"[64.0,0.0,0.0,0.0,87.0,0.0]","[37.0,0.0,0.0,0.0,17.0,0.0]",6,true,true,0,2022-09-21 06:04:02
vCD6FFLs7obvbakgZI8jo1bC5iS2,41,11.383333206176758,"[0.0,81.0,80.0,87.0,83.0,79.0]","[0.0,12.0,18.0,15.0,44.0,24.0]",45,true,true,0,2022-09-21 06:04:23
HItMrj2UCGausjpeFNs4uOgoGWf2,210,5.316666603088379,"[25.0,60.0,50.0,40.0,0.0,45.0]","[7.0,0.0,3.0,0.0,0.0,10.0]",44,true,true,2,2022-09-21 06:04:38
yS1DuUYWoJYUvjQ9leEkFILifdD2,13,1.6833332777023316,"[28.0,0.0,29.0,94.0,36.0,0.0]","[19.0,0.0,7.0,13.0,13.0,0.0]",32,true,true,0,2022-09-21 06:04:49
ew97CswgradQKWkAtwjmdao8iH13,17,1.4666666984558106,"[0.0,0.0,54.0,31.0,34.0,44.0]","[0.0,0.0,16.0,5.0,7.0,6.0]",20,true,true,0,2022-09-21 06:04:53
DinQ5dMxG9NyMXeDuVysWbcxOpq1,5,0.3333333432674408,"[0.0,0.0,25.0,25.0,32.0,15.0]","[0.0,0.0,22.0,24.0,23.0,12.0]",4,true,true,1,2022-09-21 06:05:04
7nyA46VsbEelI4KhaXSGf0SLTxT2,6,0.7666666507720947,"[32.0,0.0,26.0,45.0,21.0,45.0]","[0.0,0.0,9.0,5.0,21.0,1.0]",17,true,true,0,2022-09-21 06:05:08
pJFPiRDloaNE0hhWpUwkFRVUIz92,27,1.7833333015441895,"[36.0,0.0,33.0,45.0,0.0,80.0]","[12.0,0.0,8.0,5.0,0.0,5.0]",29,true,true,0,2022-09-21 06:05:11
L0fjLIS2u4RGnz1cXm7qQjvVejj1,2719,2.683333396911621,"[71.0,66.0,55.0,0.0,57.0,0.0]","[17.0,12.0,13.0,0.0,12.0,0.0]",54,true,true,2,2022-09-21 06:05:36
zga4eMwnVyPkIHOr2flJkqJyCtT2,240,1.9500000476837159,"[83.0,76.0,48.0,19.0,53.0,0.0]","[2.0,20.0,13.0,8.0,8.0,0.0]",34,false,false,5,2022-09-21 06:05:49
US8hbp0DRNgXE2Fgonl1NYiFjzI2,12,0.7666666507720947,"[0.0,0.0,52.0,0.0,67.0,43.0]","[0.0,0.0,15.0,0.0,3.0,5.0]",18,true,true,0,2022-09-21 06:05:54
yS1DuUYWoJYUvjQ9leEkFILifdD2,14,1.0499999523162842,"[1.0,27.0,42.0,0.0,91.0,20.0]","[0.0,0.0,7.0,0.0,3.0,4.0]",21,true,true,0,2022-09-21 06:06:01
8e9jaebCR6bojnkKdbkzK8ZeZcT2,64,2.3333332538604738,"[50.0,50.0,37.0,0.0,72.0,36.0]","[8.0,6.0,10.0,0.0,6.0,17.0]",43,true,false,0,2022-09-21 06:06:02
DinQ5dMxG9NyMXeDuVysWbcxOpq1,6,1.0499999523162842,"[33.0,0.0,28.0,40.0,24.0,45.0]","[8.0,0.0,9.0,9.0,11.0,7.0]",18,true,true,0,2022-09-21 06:06:34
j8J94gui6UZDwIv8z4sZh4G2nDr2,1,0.21666666865348817,"[42.0,0.0,44.0,0.0,0.0,0.0]","[0.0,0.0,4.0,0.0,0.0,0.0]",7,true,true,0,2022-09-21 06:06:42
ou9JzcLrsDQV1yCCDVa9AhzaXSb2,30,2.4666666984558107,"[67.0,0.0,92.0,74.0,64.0,47.0]","[9.0,0.0,8.0,0.0,13.0,11.0]",36,true,true,0,2022-09-21 06:06:46
vCD6FFLs7obvbakgZI8jo1bC5iS2,42,2.2333333492279054,"[15.0,54.0,15.0,16.0,8.0,11.0]","[4.0,4.0,9.0,7.0,2.0,5.0]",36,true,true,0,2022-09-21 06:06:51
ew97CswgradQKWkAtwjmdao8iH13,18,2.5833332538604738,"[33.0,18.0,46.0,49.0,42.0,0.0]","[8.0,7.0,11.0,7.0,12.0,0.0]",30,true,true,0,2022-09-21 06:07:27
7nyA46VsbEelI4KhaXSGf0SLTxT2,7,2.116666555404663,"[39.0,40.0,54.0,30.0,37.0,0.0]","[5.0,1.0,0.0,0.0,8.0,0.0]",38,true,true,0,2022-09-21 06:07:36
L0fjLIS2u4RGnz1cXm7qQjvVejj1,2720,1.850000023841858,"[44.0,40.0,38.0,38.0,33.0,28.0]","[23.0,12.0,13.0,10.0,11.0,4.0]",32,true,true,1,2022-09-21 06:07:36
pJFPiRDloaNE0hhWpUwkFRVUIz92,28,1.7333333492279053,"[33.0,59.0,62.0,0.0,0.0,41.0]","[3.0,15.0,8.0,0.0,0.0,9.0]",32,true,true,0,2022-09-21 06:07:47
8e9jaebCR6bojnkKdbkzK8ZeZcT2,65,1.600000023841858,"[54.0,0.0,0.0,57.0,46.0,63.0]","[4.0,0.0,0.0,0.0,4.0,15.0]",40,true,false,0,2022-09-21 06:07:53
HItMrj2UCGausjpeFNs4uOgoGWf2,211,1.4166666269302369,"[34.0,0.0,37.0,33.0,36.0,15.0]","[5.0,0.0,1.0,2.0,5.0,3.0]",30,true,true,0,2022-09-21 06:07:54
zga4eMwnVyPkIHOr2flJkqJyCtT2,240,1.9166666269302369,"[73.0,75.0,59.0,20.0,57.0,0.0]","[3.0,8.0,14.0,14.0,15.0,0.0]",33,true,true,7,2022-09-21 06:07:55
ew97CswgradQKWkAtwjmdao8iH13,19,0.7833333611488342,"[38.0,0.0,40.0,0.0,32.0,39.0]","[16.0,0.0,4.0,0.0,3.0,8.0]",16,true,true,0,2022-09-21 06:08:23
yS1DuUYWoJYUvjQ9leEkFILifdD2,15,2.200000047683716,"[49.0,0.0,51.0,68.0,0.0,60.0]","[12.0,0.0,18.0,17.0,0.0,8.0]",37,true,true,1,2022-09-21 06:08:27
US8hbp0DRNgXE2Fgonl1NYiFjzI2,13,2.616666555404663,"[30.0,0.0,23.0,98.0,38.0,0.0]","[15.0,0.0,10.0,17.0,15.0,0.0]",32,true,true,0,2022-09-21 06:08:47
DinQ5dMxG9NyMXeDuVysWbcxOpq1,7,1.7333333492279053,"[36.0,39.0,56.0,26.0,32.0,0.0]","[10.0,6.0,1.0,0.0,6.0,0.0]",27,true,true,0,2022-09-21 06:08:49
HItMrj2UCGausjpeFNs4uOgoGWf2,212,0.9666666388511658,"[27.0,0.0,31.0,27.0,32.0,8.0]","[4.0,0.0,6.0,12.0,3.0,0.0]",23,true,true,1,2022-09-21 06:09:06
ou9JzcLrsDQV1yCCDVa9AhzaXSb2,31,1.9333332777023316,"[82.0,0.0,85.0,78.0,0.0,70.0]","[40.0,0.0,32.0,26.0,0.0,32.0]",29,true,true,0,2022-09-21 06:09:13
pJFPiRDloaNE0hhWpUwkFRVUIz92,29,1.8666666746139527,"[63.0,27.0,0.0,35.0,44.0,47.0]","[2.0,6.0,0.0,6.0,13.0,10.0]",33,true,true,0,2022-09-21 06:09:52
yS1DuUYWoJYUvjQ9leEkFILifdD2,16,1.2333333492279053,"[38.0,26.0,14.0,45.0,0.0,43.0]","[3.0,7.0,0.0,2.0,0.0,6.0]",26,true,true,0,2022-09-21 06:09:54
qBW1zjPRDfUZyIJFBTXWZLpgnBo2,3030,1.149999976158142,"[29.0,31.0,26.0,36.0,14.0,26.0]","[6.0,16.0,9.0,11.0,12.0,14.0]",28,true,true,1,2022-09-21 06:09:57
vCD6FFLs7obvbakgZI8jo1bC5iS2,43,2.9666666984558107,"[60.0,0.0,65.0,76.0,55.0,84.0]","[9.0,0.0,11.0,0.0,15.0,23.0]",41,true,true,0,2022-09-21 06:10:10
DinQ5dMxG9NyMXeDuVysWbcxOpq1,8,1.100000023841858,"[23.0,26.0,45.0,58.0,0.0,30.0]","[12.0,10.0,0.0,6.0,0.0,6.0]",19,true,true,0,2022-09-21 06:10:14
7nyA46VsbEelI4KhaXSGf0SLTxT2,8,2.183333396911621,"[25.0,28.0,43.0,58.0,0.0,31.0]","[6.0,7.0,6.0,6.0,0.0,3.0]",24,true,true,0,2022-09-21 06:10:23
HItMrj2UCGausjpeFNs4uOgoGWf2,213,1.3666666746139527,"[26.0,0.0,47.0,19.0,17.0,26.0]","[5.0,0.0,3.0,4.0,8.0,10.0]",29,true,true,0,2022-09-21 06:10:38
mTdLP7bKFJfeB8fAOm3uIYhKdEn1,33363,1.3166667222976685,"[41.0,0.0,39.0,25.0,34.0,36.0]","[11.0,0.0,11.0,2.0,9.0,8.0]",31,true,true,0,2022-09-21 06:11:09
ew97CswgradQKWkAtwjmdao8iH13,21,1.350000023841858,"[84.0,0.0,72.0,0.0,64.0,0.0]","[6.0,0.0,1.0,0.0,19.0,0.0]",23,true,true,0,2022-09-21 06:11:10
DinQ5dMxG9NyMXeDuVysWbcxOpq1,9,0.6333333253860474,"[80.0,61.0,73.0,0.0,76.0,0.0]","[42.0,48.0,52.0,0.0,49.0,0.0]",14,true,true,0,2022-09-21 06:11:13
qBW1zjPRDfUZyIJFBTXWZLpgnBo2,3031,1.8333333730697632,"[55.0,0.0,55.0,39.0,35.0,42.0]","[6.0,0.0,9.0,14.0,3.0,11.0]",47,true,true,0,2022-09-21 06:11:58
HItMrj2UCGausjpeFNs4uOgoGWf2,214,1.5333333015441895,"[26.0,0.0,33.0,35.0,31.0,29.0]","[4.0,0.0,7.0,4.0,10.0,1.0]",33,true,true,0,2022-09-21 06:12:22
vwQ6wJ8aYjhPWtdsYYjHBs9Qto62,72,3.0999999046325685,"[34.0,31.0,30.0,44.0,32.0,36.0]","[3.0,8.0,4.0,5.0,3.0,0.0]",51,true,true,0,2022-09-21 06:12:32
L0fjLIS2u4RGnz1cXm7qQjvVejj1,2721,1.9500000476837159,"[86.0,73.0,69.0,28.0,40.0,33.0]","[12.0,18.0,21.0,12.0,14.0,12.0]",41,true,true,2,2022-09-21 06:12:36
mTdLP7bKFJfeB8fAOm3uIYhKdEn1,33364,0.6166666746139526,"[17.0,0.0,21.0,18.0,21.0,0.0]","[2.0,0.0,4.0,6.0,7.0,0.0]",14,true,true,0,2022-09-21 06:12:39
ou9JzcLrsDQV1yCCDVa9AhzaXSb2,32,3.0833332538604738,"[37.0,48.0,76.0,57.0,5.0,54.0]","[8.0,10.0,0.0,10.0,5.0,8.0]",34,true,true,0,2022-09-21 06:12:42
qBW1zjPRDfUZyIJFBTXWZLpgnBo2,3032,1.100000023841858,"[24.0,0.0,19.0,23.0,22.0,22.0]","[0.0,0.0,5.0,2.0,6.0,5.0]",33,true,true,0,2022-09-21 06:13:14
mTdLP7bKFJfeB8fAOm3uIYhKdEn1,33365,0.8833333253860474,"[18.0,0.0,12.0,12.0,36.0,21.0]","[0.0,0.0,1.0,2.0,5.0,0.0]",21,false,false,0,2022-09-21 06:14:18
ew97CswgradQKWkAtwjmdao8iH13,23,2.0333333015441896,"[92.0,0.0,83.0,64.0,91.0,88.0]","[29.0,0.0,21.0,17.0,23.0,12.0]",35,true,true,0,2022-09-21 06:14:51
qBW1zjPRDfUZyIJFBTXWZLpgnBo2,3033,1.4833333492279053,"[31.0,0.0,72.0,23.0,38.0,52.0]","[5.0,0.0,17.0,6.0,4.0,8.0]",45,true,true,0,2022-09-21 06:14:53
DinQ5dMxG9NyMXeDuVysWbcxOpq1,11,0.7833333611488342,"[0.0,0.0,54.0,59.0,29.0,38.0]","[0.0,0.0,3.0,10.0,0.0,17.0]",15,true,true,0,2022-09-21 06:15:02
vwQ6wJ8aYjhPWtdsYYjHBs9Qto62,73,2.0833332538604738,"[44.0,15.0,0.0,46.0,0.0,12.0]","[15.0,9.0,0.0,19.0,0.0,1.0]",27,true,true,1,2022-09-21 06:15:04
7nyA46VsbEelI4KhaXSGf0SLTxT2,9,0.5666666626930237,"[78.0,62.0,76.0,0.0,77.0,0.0]","[50.0,43.0,31.0,0.0,56.0,0.0]",17,true,true,0,2022-09-21 06:15:19
ou9JzcLrsDQV1yCCDVa9AhzaXSb2,33,2.2833333015441896,"[37.0,0.0,41.0,64.0,57.0,0.0]","[9.0,0.0,17.0,8.0,18.0,0.0]",31,true,true,0,2022-09-21 06:15:22
L0fjLIS2u4RGnz1cXm7qQjvVejj1,2722,2.633333444595337,"[47.0,56.0,43.0,20.0,42.0,25.0]","[13.0,7.0,5.0,2.0,14.0,9.0]",46,true,true,0,2022-09-21 06:15:24
vCD6FFLs7obvbakgZI8jo1bC5iS2,44,4.133333206176758,"[48.0,50.0,0.0,0.0,74.0,69.0]","[5.0,6.0,0.0,0.0,11.0,12.0]",50,true,true,0,2022-09-21 06:15:30
mTdLP7bKFJfeB8fAOm3uIYhKdEn1,33365,1.0333333015441895,"[19.0,0.0,12.0,12.0,38.0,18.0]","[0.0,0.0,1.0,2.0,0.0,0.0]",25,false,false,0,2022-09-21 06:15:32
8e9jaebCR6bojnkKdbkzK8ZeZcT2,51,1.1166666746139527,"[81.0,43.0,46.0,0.0,40.0,0.0]","[5.0,11.0,15.0,0.0,23.0,0.0]",26,true,false,0,2022-09-21 06:15:42
US8hbp0DRNgXE2Fgonl1NYiFjzI2,15,3.3499999046325685,"[48.0,0.0,54.0,64.0,0.0,66.0]","[10.0,0.0,1.0,15.0,0.0,9.0]",40,true,true,1,2022-09-21 06:15:51
DinQ5dMxG9NyMXeDuVysWbcxOpq1,12,0.4166666567325592,"[0.0,0.0,49.0,0.0,63.0,40.0]","[0.0,0.0,28.0,0.0,18.0,23.0]",7,true,true,0,2022-09-21 06:15:51
HItMrj2UCGausjpeFNs4uOgoGWf2,215,2.7666666507720949,"[55.0,60.0,54.0,50.0,0.0,0.0]","[8.0,12.0,2.0,3.0,0.0,0.0]",39,true,true,4,2022-09-21 06:15:56
qBW1zjPRDfUZyIJFBTXWZLpgnBo2,3034,1.600000023841858,"[49.0,0.0,53.0,58.0,31.0,35.0]","[7.0,0.0,1.0,6.0,3.0,8.0]",41,true,true,1,2022-09-21 06:16:38
mTdLP7bKFJfeB8fAOm3uIYhKdEn1,33365,0.44999998807907107,"[19.0,0.0,8.0,12.0,5.0,12.0]","[0.0,0.0,0.0,5.0,5.0,0.0]",10,false,false,0,2022-09-21 06:16:49
7nyA46VsbEelI4KhaXSGf0SLTxT2,10,0.5666666626930237,"[30.0,31.0,28.0,17.0,21.0,0.0]","[3.0,6.0,0.0,0.0,8.0,0.0]",15,true,true,2,2022-09-21 06:17:38
DinQ5dMxG9NyMXeDuVysWbcxOpq1,13,1.3833333253860474,"[29.0,0.0,25.0,92.0,33.0,0.0]","[15.0,0.0,5.0,15.0,11.0,0.0]",25,true,true,0,2022-09-21 06:17:39
vwQ6wJ8aYjhPWtdsYYjHBs9Qto62,74,1.9833333492279053,"[122.0,142.0,0.0,142.0,0.0,0.0]","[26.0,25.0,0.0,11.0,0.0,0.0]",41,true,true,0,2022-09-21 06:17:55
IckIz5Jbs4fuYbRt3UBEu27oqjM2,35,2.0166666507720949,"[148.0,115.0,0.0,0.0,0.0,96.0]","[36.0,30.0,0.0,0.0,0.0,36.0]",50,true,true,0,2022-09-21 06:18:16
mTdLP7bKFJfeB8fAOm3uIYhKdEn1,33365,1.1666666269302369,"[22.0,0.0,23.0,23.0,41.0,20.0]","[0.0,0.0,8.0,6.0,6.0,6.0]",23,true,true,0,2022-09-21 06:18:25
HItMrj2UCGausjpeFNs4uOgoGWf2,216,2.200000047683716,"[44.0,0.0,49.0,36.0,39.0,33.0]","[22.0,0.0,5.0,16.0,12.0,10.0]",39,true,true,0,2022-09-21 06:18:32
qBW1zjPRDfUZyIJFBTXWZLpgnBo2,3035,1.7333333492279053,"[34.0,43.0,39.0,37.0,61.0,18.0]","[0.0,23.0,8.0,12.0,0.0,8.0]",43,true,true,3,2022-09-21 06:18:36
8e9jaebCR6bojnkKdbkzK8ZeZcT2,52,2.450000047683716,"[85.0,0.0,0.0,86.0,75.0,108.0]","[15.0,0.0,0.0,11.0,11.0,15.0]",45,true,false,0,2022-09-21 06:18:38
DinQ5dMxG9NyMXeDuVysWbcxOpq1,14,0.8833333253860474,"[0.0,26.0,42.0,0.0,91.0,18.0]","[0.0,0.0,8.0,0.0,4.0,10.0]",18,true,true,0,2022-09-21 06:18:52
mTdLP7bKFJfeB8fAOm3uIYhKdEn1,33366,0.0,"[7.0,0.0,3.0,3.0,0.0,3.0]","[0.0,0.0,0.0,0.0,0.0,0.0]",5,false,false,0,2022-09-21 06:19:15
US8hbp0DRNgXE2Fgonl1NYiFjzI2,16,2.75,"[41.0,27.0,14.0,49.0,0.0,47.0]","[4.0,0.0,0.0,5.0,0.0,8.0]",34,true,true,0,2022-09-21 06:19:24
7nyA46VsbEelI4KhaXSGf0SLTxT2,11,0.6000000238418579,"[0.0,0.0,56.0,58.0,29.0,41.0]","[0.0,0.0,2.0,21.0,0.0,13.0]",19,true,true,0,2022-09-21 06:19:25
vCD6FFLs7obvbakgZI8jo1bC5iS2,45,2.9833333492279054,"[33.0,44.0,61.0,46.0,39.0,0.0]","[12.0,10.0,0.0,8.0,19.0,0.0]",48,true,true,0,2022-09-21 06:19:33
qBW1zjPRDfUZyIJFBTXWZLpgnBo2,3036,0.8333333134651184,"[29.0,0.0,24.0,28.0,20.0,23.0]","[0.0,0.0,7.0,1.0,5.0,0.0]",27,true,true,0,2022-09-21 06:19:34
vwQ6wJ8aYjhPWtdsYYjHBs9Qto62,75,1.8166667222976685,"[54.0,0.0,47.0,39.0,0.0,69.0]","[15.0,0.0,20.0,18.0,0.0,34.0]",31,true,true,0,2022-09-21 06:19:58
7nyA46VsbEelI4KhaXSGf0SLTxT2,12,0.4000000059604645,"[0.0,0.0,52.0,0.0,64.0,41.0]","[0.0,0.0,11.0,0.0,3.0,6.0]",13,true,true,0,2022-09-21 06:20:00
HItMrj2UCGausjpeFNs4uOgoGWf2,217,1.2333333492279053,"[31.0,0.0,28.0,39.0,30.0,33.0]","[3.0,0.0,0.0,8.0,6.0,9.0]",28,true,true,0,2022-09-21 06:20:02
qBW1zjPRDfUZyIJFBTXWZLpgnBo2,3037,1.0333333015441895,"[40.0,0.0,24.0,21.0,36.0,26.0]","[6.0,0.0,0.0,11.0,5.0,0.0]",25,true,true,0,2022-09-21 06:20:47
T456Ei91DBRPQgs8XsFvaqpGc6t1,251,2.066666603088379,"[25.0,0.0,37.0,40.0,34.0,26.0]","[9.0,0.0,10.0,8.0,10.0,8.0]",38,true,false,0,2022-09-21 06:20:49
L0fjLIS2u4RGnz1cXm7qQjvVejj1,2723,2.450000047683716,"[30.0,60.0,34.0,45.0,46.0,51.0]","[2.0,19.0,4.0,9.0,4.0,20.0]",48,true,true,0,2022-09-21 06:20:55
IckIz5Jbs4fuYbRt3UBEu27oqjM2,36,1.7666666507720948,"[0.0,92.0,35.0,32.0,30.0,0.0]","[0.0,9.0,4.0,12.0,0.0,0.0]",31,true,true,0,2022-09-21 06:21:22
7nyA46VsbEelI4KhaXSGf0SLTxT2,13,1.149999976158142,"[33.0,0.0,26.0,95.0,31.0,0.0]","[14.0,0.0,8.0,9.0,14.0,0.0]",29,true,true,0,2022-09-21 06:21:22
mTdLP7bKFJfeB8fAOm3uIYhKdEn1,33367,0.7166666388511658,"[26.0,0.0,30.0,28.0,20.0,27.0]","[6.0,0.0,0.0,5.0,2.0,4.0]",16,true,true,0,2022-09-21 06:21:34
zga4eMwnVyPkIHOr2flJkqJyCtT2,241,1.0,"[28.0,0.0,27.0,13.0,41.0,32.0]","[1.0,0.0,2.0,0.0,0.0,1.0]",33,true,true,0,2022-09-21 06:22:18
L0fjLIS2u4RGnz1cXm7qQjvVejj1,2724,1.25,"[22.0,0.0,17.0,31.0,32.0,28.0]","[1.0,0.0,6.0,6.0,9.0,4.0]",29,true,true,0,2022-09-21 06:22:18
HItMrj2UCGausjpeFNs4uOgoGWf2,218,2.0166666507720949,"[36.0,0.0,33.0,28.0,34.0,36.0]","[9.0,0.0,9.0,8.0,4.0,5.0]",33,true,true,0,2022-09-21 06:22:19
DinQ5dMxG9NyMXeDuVysWbcxOpq1,15,2.799999952316284,"[48.0,0.0,53.0,63.0,0.0,65.0]","[7.0,0.0,10.0,17.0,0.0,4.0]",36,true,true,1,2022-09-21 06:22:30
vCD6FFLs7obvbakgZI8jo1bC5iS2,46,2.9000000953674318,"[103.0,0.0,87.0,82.0,99.0,69.0]","[25.0,0.0,24.0,5.0,12.0,13.0]",55,true,true,0,2022-09-21 06:22:40
T456Ei91DBRPQgs8XsFvaqpGc6t1,252,1.7000000476837159,"[27.0,0.0,41.0,26.0,23.0,24.0]","[6.0,0.0,6.0,0.0,2.0,2.0]",33,true,false,0,2022-09-21 06:22:43
7nyA46VsbEelI4KhaXSGf0SLTxT2,14,0.7333333492279053,"[0.0,26.0,44.0,0.0,92.0,19.0]","[0.0,0.0,10.0,0.0,3.0,4.0]",22,true,true,0,2022-09-21 06:22:48
mTdLP7bKFJfeB8fAOm3uIYhKdEn1,33368,1.1333333253860474,"[22.0,0.0,23.0,41.0,17.0,18.0]","[3.0,0.0,1.0,4.0,0.0,7.0]",30,false,false,0,2022-09-21 06:23:16
zga4eMwnVyPkIHOr2flJkqJyCtT2,242,0.8166666626930237,"[19.0,0.0,20.0,28.0,32.0,18.0]","[7.0,0.0,1.0,7.0,2.0,0.0]",26,true,true,0,2022-09-21 06:23:17
vwQ6wJ8aYjhPWtdsYYjHBs9Qto62,76,1.3833333253860474,"[45.0,46.0,29.0,33.0,27.0,0.0]","[2.0,0.0,7.0,8.0,3.0,0.0]",28,true,true,0,2022-09-21 06:23:50
T456Ei91DBRPQgs8XsFvaqpGc6t1,253,1.1666666269302369,"[21.0,0.0,25.0,37.0,26.0,27.0]","[5.0,0.0,7.0,6.0,7.0,8.0]",23,true,false,0,2022-09-21 06:24:05
7nyA46VsbEelI4KhaXSGf0SLTxT2,15,1.0166666507720948,"[45.0,0.0,52.0,62.0,0.0,67.0]","[10.0,0.0,0.0,12.0,0.0,7.0]",33,true,true,1,2022-09-21 06:24:20
DinQ5dMxG9NyMXeDuVysWbcxOpq1,16,1.25,"[37.0,27.0,14.0,43.0,0.0,47.0]","[4.0,8.0,0.0,7.0,0.0,4.0]",27,true,true,0,2022-09-21 06:24:27
US8hbp0DRNgXE2Fgonl1NYiFjzI2,18,2.4666666984558107,"[32.0,20.0,49.0,55.0,43.0,0.0]","[7.0,5.0,2.0,4.0,10.0,0.0]",41,true,true,0,2022-09-21 06:24:32
zga4eMwnVyPkIHOr2flJkqJyCtT2,243,1.0166666507720948,"[17.0,0.0,38.0,36.0,19.0,28.0]","[8.0,0.0,10.0,5.0,6.0,3.0]",27,true,true,1,2022-09-21 06:24:35
ew97CswgradQKWkAtwjmdao8iH13,24,3.0999999046325685,"[20.0,35.0,34.0,31.0,58.0,0.0]","[1.0,1.0,2.0,0.0,3.0,0.0]",33,true,true,1,2022-09-21 06:24:49
vCD6FFLs7obvbakgZI8jo1bC5iS2,47,2.133333444595337,"[41.0,42.0,28.0,0.0,38.0,46.0]","[4.0,0.0,0.0,0.0,4.0,7.0]",38,true,true,0,2022-09-21 06:25:10
mTdLP7bKFJfeB8fAOm3uIYhKdEn1,33368,0.9333333373069763,"[12.0,0.0,15.0,25.0,19.0,18.0]","[0.0,0.0,1.0,0.0,0.0,0.0]",24,false,false,0,2022-09-21 06:25:13
8zMV1xItJNedgWBnpLFrZc4tg8X2,54165,1.8333333730697632,"[55.0,47.0,61.0,50.0,59.0,62.0]","[10.0,0.0,6.0,5.0,3.0,7.0]",50,false,false,0,2022-09-21 06:25:26
7nyA46VsbEelI4KhaXSGf0SLTxT2,16,0.7833333611488342,"[37.0,27.0,15.0,45.0,0.0,44.0]","[6.0,9.0,0.0,2.0,0.0,4.0]",24,true,true,0,2022-09-21 06:25:28
zga4eMwnVyPkIHOr2flJkqJyCtT2,244,1.0499999523162842,"[15.0,0.0,22.0,28.0,17.0,21.0]","[0.0,0.0,2.0,1.0,1.0,2.0]",31,false,false,1,2022-09-21 06:25:38
HItMrj2UCGausjpeFNs4uOgoGWf2,219,3.299999952316284,"[49.0,31.0,32.0,0.0,45.0,36.0]","[16.0,12.0,6.0,0.0,11.0,6.0]",51,true,true,1,2022-09-21 06:25:47
DinQ5dMxG9NyMXeDuVysWbcxOpq1,17,1.2333333492279053,"[0.0,0.0,57.0,33.0,36.0,43.0]","[0.0,0.0,4.0,2.0,11.0,11.0]",27,true,true,0,2022-09-21 06:26:05
T456Ei91DBRPQgs8XsFvaqpGc6t1,254,2.1666667461395265,"[34.0,0.0,35.0,33.0,45.0,33.0]","[3.0,0.0,6.0,6.0,2.0,8.0]",44,true,false,0,2022-09-21 06:26:35
7nyA46VsbEelI4KhaXSGf0SLTxT2,17,1.0833333730697632,"[0.0,0.0,63.0,32.0,37.0,44.0]","[0.0,0.0,1.0,2.0,11.0,25.0]",33,true,true,0,2022-09-21 06:26:44
US8hbp0DRNgXE2Fgonl1NYiFjzI2,20,0.7833333611488342,"[28.0,35.0,21.0,14.0,39.0,0.0]","[12.0,1.0,6.0,0.0,23.0,0.0]",13,true,true,1,2022-09-21 06:26:46
zga4eMwnVyPkIHOr2flJkqJyCtT2,244,1.1333333253860474,"[13.0,0.0,16.0,30.0,18.0,13.0]","[0.0,0.0,2.0,0.0,0.0,0.0]",31,false,false,1,2022-09-21 06:26:58
ew97CswgradQKWkAtwjmdao8iH13,25,2.0,"[56.0,35.0,21.0,21.0,44.0,0.0]","[0.0,6.0,14.0,8.0,2.0,0.0]",25,true,true,1,2022-09-21 06:27:02
8zMV1xItJNedgWBnpLFrZc4tg8X2,54165,1.600000023841858,"[50.0,48.0,59.0,47.0,42.0,50.0]","[2.0,7.0,0.0,0.0,5.0,2.0]",50,false,false,0,2022-09-21 06:27:10
DinQ5dMxG9NyMXeDuVysWbcxOpq1,18,1.0833333730697632,"[30.0,20.0,44.0,47.0,41.0,0.0]","[15.0,5.0,4.0,9.0,17.0,0.0]",24,true,true,0,2022-09-21 06:27:26
vCD6FFLs7obvbakgZI8jo1bC5iS2,48,2.0999999046325685,"[0.0,0.0,35.0,55.0,82.0,46.0]","[0.0,0.0,14.0,9.0,9.0,10.0]",33,true,true,0,2022-09-21 06:27:32
8e9jaebCR6bojnkKdbkzK8ZeZcT2,55,2.0166666507720949,"[56.0,0.0,46.0,87.0,55.0,54.0]","[10.0,0.0,4.0,0.0,2.0,4.0]",41,true,false,0,2022-09-21 06:27:41
w9jtIID9p7WAiMotBv71VEadLWy2,33,1.7333333492279053,"[38.0,0.0,42.0,60.0,61.0,0.0]","[0.0,0.0,17.0,12.0,18.0,0.0]",33,true,true,0,2022-09-21 06:27:43
pzmTQBcemFh8LlWQTxqnKRVnHvQ2,9154,2.883333444595337,"[0.0,63.0,0.0,68.0,54.0,60.0]","[0.0,14.0,0.0,1.0,9.0,8.0]",53,true,true,0,2022-09-21 06:28:17
zga4eMwnVyPkIHOr2flJkqJyCtT2,244,1.2999999523162842,"[16.0,0.0,26.0,42.0,16.0,16.0]","[0.0,0.0,0.0,1.0,1.0,4.0]",27,true,true,1,2022-09-21 06:28:21
IiQGJobhCwUqsZc9vtCbL7SaBaj1,155,1.7333333492279053,"[0.0,0.0,66.0,79.0,63.0,75.0]","[0.0,0.0,9.0,24.0,16.0,14.0]",47,true,true,0,2022-09-21 06:28:22
