uid,level,time_to_play,ball_popped,ball_drop,shot,is_win,is_first_time_win,powerball,version_name,time_get_info
TPt4FixcJROKJT4XtOUgysVXIxw2,33,1.4666666984558103,"[38.0,0.0,42.0,63.0,58.0,0.0]","[0.0,0.0,15.0,11.0,14.0,0.0]",33,True,False,0,1.30.1,2022-09-16 23:11:28
qmtt5AMkgcf1jB4eF8kDXfiZD5W2,11622,1.3166667222976685,"[36.0,39.0,34.0,0.0,39.0,39.0]","[4.0,7.0,5.0,0.0,7.0,7.0]",48,True,True,0,1.30.1,2022-09-16 23:11:28
SsfaJI8imBepEPC5LL2iib17e0f2,355,3.7166666984558105,"[148.0,50.0,258.0,20.0,22.0,35.0]","[21.0,15.0,21.0,15.0,1.0,2.0]",58,True,True,8,1.30.1,2022-09-16 23:11:28
3RuIdu8eXfa01KM7mrDKXCYuyv23,7,2.4833333492279053,"[37.0,40.0,55.0,26.0,36.0,0.0]","[9.0,1.0,1.0,0.0,9.0,0.0]",33,True,True,0,1.30.1,2022-09-16 23:11:28
Fa6p6G92RlcekHqeozKMiCBktao2,32,23.433332443237305,"[39.0,46.0,77.0,58.0,6.0,62.0]","[8.0,5.0,1.0,13.0,0.0,5.0]",47,True,True,0,1.30.1,2022-09-16 23:11:28
VV3tYt3WA6fxKWZYJnPFhSO4zBq1,32,2.2333333492279053,"[32.0,48.0,77.0,53.0,5.0,54.0]","[6.0,9.0,0.0,20.0,5.0,5.0]",42,False,False,2,1.30.1,2022-09-16 23:11:28
0pCwveXj1IVow9PVu68094w93uv1,195,1.7666666507720947,"[22.0,0.0,30.0,28.0,27.0,31.0]","[3.0,0.0,3.0,4.0,1.0,0.0]",45,False,False,2,1.30.1,2022-09-16 23:11:28
YlKVNH5IjINsf9MXNK3B55A02A02,2052,1.0333333015441897,"[24.0,0.0,40.0,24.0,26.0,25.0]","[2.0,0.0,1.0,0.0,4.0,1.0]",37,True,True,0,1.30.1,2022-09-16 23:11:28
xvqRBSORNzPTy8hsFY5AID21qDW2,8,1.9666666984558103,"[26.0,30.0,47.0,61.0,0.0,29.0]","[3.0,2.0,0.0,7.0,0.0,13.0]",32,True,True,0,1.30.1,2022-09-16 23:11:28
VV3tYt3WA6fxKWZYJnPFhSO4zBq1,32,1.4833333492279053,"[28.0,49.0,55.0,46.0,0.0,33.0]","[2.0,5.0,0.0,9.0,0.0,5.0]",42,False,False,0,1.30.1,2022-09-16 23:11:28
LevU08ckwRePj6H9NoYY57jFCku1,6439,1.4500000476837158,"[32.0,48.0,0.0,52.0,0.0,47.0]","[10.0,3.0,0.0,5.0,0.0,2.0]",37,True,True,0,1.30.1,2022-09-16 23:11:28
pvc60aVNYtgcRVImcen4rcSggq13,7680,1.1333333253860474,"[46.0,95.0,3.0,50.0,48.0,25.0]","[15.0,9.0,0.0,9.0,13.0,14.0]",25,True,True,0,1.30.1,2022-09-16 23:11:28
SsfaJI8imBepEPC5LL2iib17e0f2,356,1.1833332777023315,"[31.0,0.0,32.0,31.0,32.0,24.0]","[10.0,0.0,10.0,16.0,11.0,4.0]",20,True,True,3,1.30.1,2022-09-16 23:11:28
nzYE0BxbpxYV10iyaLsAayI5lCt2,71,1.883333325386048,"[48.0,0.0,44.0,73.0,40.0,62.0]","[2.0,0.0,2.0,0.0,0.0,14.0]",48,False,False,0,1.30.1,2022-09-16 23:11:28
WNHHFofEXyTDS512W7DCVsFbiP73,3779,1.8999999761581416,"[51.0,8.0,39.0,37.0,8.0,14.0]","[5.0,1.0,3.0,5.0,4.0,5.0]",35,True,True,2,1.30.1,2022-09-16 23:11:28
qXmgP29tqNa5gheOeu84rJWTDQH2,7,2.783333301544189,"[44.0,43.0,58.0,24.0,36.0,0.0]","[5.0,1.0,3.0,0.0,7.0,0.0]",42,True,True,0,1.30.1,2022-09-16 23:11:28
TPt4FixcJROKJT4XtOUgysVXIxw2,33,1.6166666746139529,"[38.0,0.0,45.0,62.0,58.0,0.0]","[0.0,0.0,11.0,14.0,18.0,0.0]",35,True,False,0,1.30.1,2022-09-16 23:11:28
rHTRTGrohaPOHNh3u8VrIitXSRr1,2,1.0499999523162842,"[10.0,18.0,24.0,0.0,18.0,13.0]","[6.0,3.0,10.0,0.0,10.0,9.0]",13,True,False,1,1.30.1,2022-09-16 23:11:28
YlKVNH5IjINsf9MXNK3B55A02A02,2053,1.1833332777023315,"[25.0,0.0,30.0,31.0,23.0,28.0]","[10.0,0.0,7.0,7.0,6.0,9.0]",27,True,True,2,1.30.1,2022-09-16 23:11:28
xvqRBSORNzPTy8hsFY5AID21qDW2,9,1.2999999523162842,"[79.0,62.0,76.0,0.0,78.0,0.0]","[48.0,42.0,54.0,0.0,44.0,0.0]",19,True,True,0,1.30.1,2022-09-16 23:11:28
92V5HXKOrhVeOwxNqPJFWiM9uAq2,1367,5.066666603088379,"[38.0,0.0,59.0,33.0,67.0,52.0]","[8.0,0.0,7.0,11.0,9.0,6.0]",64,True,True,2,1.30.1,2022-09-16 23:11:28
Fa6p6G92RlcekHqeozKMiCBktao2,33,1.9666666984558103,"[38.0,0.0,44.0,65.0,60.0,0.0]","[0.0,0.0,17.0,11.0,11.0,0.0]",39,True,True,0,1.30.1,2022-09-16 23:11:28
0pCwveXj1IVow9PVu68094w93uv1,195,1.8166667222976685,"[38.0,0.0,30.0,24.0,21.0,16.0]","[5.0,0.0,5.0,2.0,1.0,0.0]",45,False,False,1,1.30.1,2022-09-16 23:11:28
cWUdPRrZM7eirbFsbmTu3pAj1Y42,1,0.21666666865348816,"[41.0,0.0,44.0,0.0,0.0,0.0]","[0.0,0.0,4.0,0.0,0.0,0.0]",6,True,True,0,1.30.1,2022-09-16 23:11:28
VV3tYt3WA6fxKWZYJnPFhSO4zBq1,32,2.0,"[31.0,46.0,77.0,52.0,7.0,47.0]","[8.0,8.0,8.0,16.0,0.0,6.0]",42,False,False,0,1.30.1,2022-09-16 23:11:28
nzYE0BxbpxYV10iyaLsAayI5lCt2,71,1.883333325386048,"[47.0,0.0,47.0,64.0,42.0,69.0]","[2.0,0.0,5.0,1.0,6.0,6.0]",46,True,True,0,1.30.1,2022-09-16 23:11:28
pvc60aVNYtgcRVImcen4rcSggq13,7681,1.3166667222976685,"[26.0,0.0,22.0,27.0,33.0,35.0]","[0.0,0.0,6.0,2.0,2.0,0.0]",29,True,True,0,1.30.1,2022-09-16 23:11:28
wlqePoFlR5RSdIP0pcEfeYOwA6E2,27,2.0166666507720947,"[40.0,0.0,34.0,42.0,0.0,79.0]","[8.0,0.0,14.0,0.0,0.0,7.0]",31,True,True,0,1.30.1,2022-09-16 23:11:28
cWUdPRrZM7eirbFsbmTu3pAj1Y42,2,0.6000000238418579,"[10.0,16.0,20.0,0.0,18.0,13.0]","[6.0,4.0,20.0,0.0,10.0,9.0]",7,True,True,1,1.30.1,2022-09-16 23:11:28
9Ir0B59G2nbhf3ZzyjjXnmu58zQ2,1,0.4833333194255829,"[43.0,0.0,44.0,0.0,0.0,0.0]","[1.0,0.0,4.0,0.0,0.0,0.0]",8,True,False,0,1.30.1,2022-09-16 23:11:28
WNHHFofEXyTDS512W7DCVsFbiP73,3780,2.549999952316284,"[77.0,69.0,84.0,74.0,0.0,53.0]","[0.0,0.0,12.0,13.0,0.0,4.0]",67,True,True,1,1.30.1,2022-09-16 23:11:28
0pCwveXj1IVow9PVu68094w93uv1,195,1.4333332777023315,"[26.0,0.0,20.0,22.0,31.0,12.0]","[2.0,0.0,4.0,1.0,1.0,1.0]",45,False,False,1,1.30.1,2022-09-16 23:11:28
6xdXkCzB9SX4S2Seyg7HaY51Ib63,598,1.7333333492279053,"[24.0,0.0,20.0,33.0,22.0,16.0]","[1.0,0.0,0.0,10.0,0.0,3.0]",38,False,False,1,1.30.1,2022-09-16 23:11:28
3RuIdu8eXfa01KM7mrDKXCYuyv23,8,1.600000023841858,"[25.0,28.0,43.0,60.0,0.0,31.0]","[6.0,4.0,9.0,6.0,0.0,3.0]",24,True,False,0,1.30.1,2022-09-16 23:11:28
aOX76DAXQIW18Guejtq5WI1XYH32,2129,1.9333332777023318,"[36.0,0.0,44.0,33.0,31.0,35.0]","[8.0,0.0,15.0,1.0,9.0,7.0]",44,True,True,3,1.30.1,2022-09-16 23:11:28
WH0LTpauFANxHqCHnhyoL8d6qri2,151,2.0833332538604736,"[0.0,0.0,56.0,62.0,71.0,34.0]","[0.0,0.0,21.0,23.0,18.0,21.0]",44,False,False,0,1.30.1,2022-09-16 23:11:28
VV3tYt3WA6fxKWZYJnPFhSO4zBq1,32,2.1833333969116206,"[37.0,46.0,73.0,56.0,6.0,57.0]","[8.0,8.0,9.0,10.0,0.0,5.0]",42,False,False,2,1.30.1,2022-09-16 23:11:28
92V5HXKOrhVeOwxNqPJFWiM9uAq2,1369,2.049999952316284,"[16.0,0.0,34.0,20.0,29.0,25.0]","[12.0,0.0,5.0,15.0,7.0,13.0]",29,True,True,2,1.30.1,2022-09-16 23:11:28
YlKVNH5IjINsf9MXNK3B55A02A02,2055,1.0833333730697632,"[19.0,48.0,27.0,34.0,0.0,48.0]","[12.0,11.0,2.0,16.0,0.0,2.0]",27,True,True,1,1.30.1,2022-09-16 23:11:28
3RuIdu8eXfa01KM7mrDKXCYuyv23,9,1.2333333492279053,"[80.0,63.0,73.0,0.0,75.0,0.0]","[44.0,29.0,51.0,0.0,61.0,0.0]",15,True,True,0,1.30.1,2022-09-16 23:11:28
0pCwveXj1IVow9PVu68094w93uv1,195,1.9500000476837158,"[42.0,0.0,32.0,23.0,34.0,33.0]","[1.0,0.0,3.0,7.0,1.0,2.0]",45,False,False,1,1.30.1,2022-09-16 23:11:28
LevU08ckwRePj6H9NoYY57jFCku1,6440,5.349999904632568,"[35.0,55.0,38.0,25.0,44.0,0.0]","[6.0,2.0,2.0,0.0,8.0,0.0]",60,True,True,0,1.30.1,2022-09-16 23:11:28
WH0LTpauFANxHqCHnhyoL8d6qri2,151,1.5333333015441897,"[0.0,0.0,55.0,64.0,70.0,34.0]","[0.0,0.0,17.0,29.0,22.0,20.0]",41,True,True,0,1.30.1,2022-09-16 23:11:28
yt3v3eeza6SjtoW76OujgWU0mkR2,5168,2.450000047683716,"[32.0,0.0,46.0,37.0,27.0,37.0]","[11.0,0.0,10.0,16.0,15.0,11.0]",32,True,True,0,1.30.1,2022-09-16 23:11:28
ytrKXcOPhCWp4enWgWowRMZpUts1,84,4.133333206176759,"[38.0,42.0,38.0,0.0,37.0,64.0]","[10.0,17.0,8.0,0.0,10.0,1.0]",36,True,True,3,1.30.1,2022-09-16 23:11:28
o38Ddi9M3RYIvpvagzZHasUdsHo2,1297,2.450000047683716,"[59.0,0.0,68.0,59.0,48.0,51.0]","[7.0,0.0,14.0,10.0,3.0,4.0]",65,True,True,2,1.30.1,2022-09-16 23:11:28
pHU8KkfOhTXKh2lqxOdtJofxgMV2,4,0.75,"[67.0,0.0,0.0,0.0,98.0,0.0]","[24.0,0.0,0.0,0.0,13.0,0.0]",19,True,True,0,1.30.1,2022-09-16 23:11:28
wZjyp9Zsf0dBKENXERLGvlZAJKB2,2,1.0833333730697632,"[10.0,19.0,20.0,0.0,17.0,17.0]","[6.0,5.0,12.0,0.0,13.0,6.0]",12,True,True,1,1.30.1,2022-09-16 23:11:28
3RuIdu8eXfa01KM7mrDKXCYuyv23,9,1.149999976158142,"[81.0,61.0,73.0,0.0,77.0,0.0]","[42.0,47.0,50.0,0.0,41.0,0.0]",16,True,False,0,1.30.1,2022-09-16 23:11:28
SsfaJI8imBepEPC5LL2iib17e0f2,358,1.1666666269302368,"[35.0,0.0,23.0,24.0,26.0,24.0]","[7.0,0.0,0.0,2.0,1.0,3.0]",21,True,True,3,1.30.1,2022-09-16 23:11:28
0pCwveXj1IVow9PVu68094w93uv1,195,1.5499999523162842,"[36.0,0.0,16.0,24.0,20.0,17.0]","[8.0,0.0,4.0,3.0,2.0,1.0]",45,False,False,1,1.30.1,2022-09-16 23:11:28
WH0LTpauFANxHqCHnhyoL8d6qri2,152,1.3333333730697632,"[40.0,41.0,28.0,0.0,48.0,41.0]","[4.0,4.0,3.0,0.0,7.0,3.0]",34,True,True,0,1.30.1,2022-09-16 23:11:28
QD9rVm4JAAR9dBA6ISOHw6Yd6yB3,19,3.883333444595337,"[40.0,0.0,38.0,0.0,33.0,44.0]","[12.0,0.0,11.0,0.0,4.0,12.0]",26,True,True,0,1.30.1,2022-09-16 23:11:28
LevU08ckwRePj6H9NoYY57jFCku1,6441,1.6833332777023315,"[20.0,19.0,21.0,35.0,23.0,31.0]","[3.0,0.0,2.0,4.0,5.0,2.0]",50,True,True,0,1.30.1,2022-09-16 23:11:28
6xdXkCzB9SX4S2Seyg7HaY51Ib63,600,1.2333333492279053,"[29.0,34.0,48.0,52.0,40.0,22.0]","[9.0,2.0,1.0,2.0,10.0,0.0]",35,False,False,0,1.30.1,2022-09-16 23:11:28
wZjyp9Zsf0dBKENXERLGvlZAJKB2,3,0.6333333253860474,"[0.0,41.0,24.0,0.0,48.0,0.0]","[0.0,8.0,13.0,0.0,16.0,0.0]",11,True,True,1,1.30.1,2022-09-16 23:11:28
YYAVTijPzSSnuVAVHNYVtA1i5Dr1,29,5.0,"[62.0,26.0,0.0,33.0,44.0,48.0]","[2.0,7.0,0.0,9.0,16.0,6.0]",29,True,True,4,1.30.1,2022-09-16 23:11:28
SWFV3qKvQUZBL24XB1JStCTf2nr2,50811,1.350000023841858,"[52.0,0.0,40.0,30.0,29.0,32.0]","[1.0,0.0,10.0,0.0,3.0,9.0]",42,True,True,0,1.30.1,2022-09-16 23:11:28
gtkbSntWeSOMR5bXWgwWEEMEakA3,11,1.3166667222976685,"[0.0,0.0,54.0,60.0,30.0,43.0]","[0.0,0.0,10.0,22.0,7.0,21.0]",22,True,False,1,1.30.1,2022-09-16 23:11:28
o38Ddi9M3RYIvpvagzZHasUdsHo2,1298,1.5833333730697632,"[38.0,50.0,58.0,0.0,16.0,35.0]","[18.0,9.0,12.0,0.0,4.0,4.0]",43,True,True,1,1.30.1,2022-09-16 23:11:28
Fa6p6G92RlcekHqeozKMiCBktao2,36,1.5166666507720947,"[0.0,95.0,34.0,30.0,27.0,0.0]","[0.0,19.0,7.0,4.0,8.0,0.0]",27,True,True,4,1.30.1,2022-09-16 23:11:28
fUDGmezUwbhcr9DU8ya6sKbAsVZ2,3193,0.6166666746139526,"[27.0,0.0,32.0,21.0,24.0,31.0]","[3.0,0.0,4.0,4.0,9.0,7.0]",18,True,True,0,1.30.1,2022-09-16 23:11:28
yt3v3eeza6SjtoW76OujgWU0mkR2,5169,2.116666555404663,"[40.0,36.0,64.0,0.0,31.0,26.0]","[19.0,10.0,18.0,0.0,15.0,2.0]",36,True,True,0,1.30.1,2022-09-16 23:11:28
SFESrMqG1YXy5Q5b4dIixhQxeI73,7,3.633333444595337,"[33.0,31.0,36.0,11.0,32.0,0.0]","[1.0,1.0,1.0,0.0,4.0,0.0]",35,False,False,0,1.30.1,2022-09-16 23:11:28
WH0LTpauFANxHqCHnhyoL8d6qri2,153,1.0499999523162842,"[48.0,44.0,48.0,0.0,0.0,41.0]","[11.0,13.0,12.0,0.0,0.0,1.0]",27,True,True,0,1.30.1,2022-09-16 23:11:28
3RuIdu8eXfa01KM7mrDKXCYuyv23,9,1.2166666984558103,"[82.0,63.0,74.0,0.0,79.0,0.0]","[38.0,36.0,50.0,0.0,47.0,0.0]",22,True,False,0,1.30.1,2022-09-16 23:11:28
6xdXkCzB9SX4S2Seyg7HaY51Ib63,600,0.9499999880790708,"[30.0,26.0,42.0,55.0,38.0,22.0]","[7.0,2.0,8.0,6.0,10.0,0.0]",25,False,False,0,1.30.1,2022-09-16 23:11:28
aOX76DAXQIW18Guejtq5WI1XYH32,2132,0.8166666626930237,"[18.0,0.0,15.0,24.0,18.0,24.0]","[8.0,0.0,3.0,1.0,5.0,3.0]",22,True,True,0,1.30.1,2022-09-16 23:11:28
pHU8KkfOhTXKh2lqxOdtJofxgMV2,5,1.6333333253860474,"[0.0,0.0,29.0,32.0,35.0,18.0]","[0.0,0.0,19.0,12.0,20.0,8.0]",20,True,True,2,1.30.1,2022-09-16 23:11:28
LevU08ckwRePj6H9NoYY57jFCku1,6442,1.3666666746139529,"[0.0,0.0,0.0,54.0,55.0,62.0]","[0.0,0.0,0.0,0.0,9.0,7.0]",36,True,True,0,1.30.1,2022-09-16 23:11:28
QD9rVm4JAAR9dBA6ISOHw6Yd6yB3,20,1.0666667222976685,"[27.0,37.0,18.0,12.0,38.0,0.0]","[12.0,17.0,7.0,12.0,23.0,0.0]",8,True,True,1,1.30.1,2022-09-16 23:11:28
0pCwveXj1IVow9PVu68094w93uv1,195,1.8666666746139529,"[29.0,0.0,31.0,31.0,31.0,21.0]","[4.0,0.0,7.0,2.0,2.0,1.0]",45,False,False,2,1.30.1,2022-09-16 23:11:28
92V5HXKOrhVeOwxNqPJFWiM9uAq2,1370,2.4166667461395264,"[26.0,27.0,183.0,49.0,16.0,32.0]","[8.0,15.0,27.0,6.0,3.0,17.0]",46,True,True,2,1.30.1,2022-09-16 23:11:28
5qVTMyW095b8LVe9LZY67KrN8g33,2,0.5833333134651184,"[11.0,15.0,19.0,0.0,17.0,12.0]","[6.0,10.0,19.0,0.0,13.0,12.0]",3,True,True,1,1.30.1,2022-09-16 23:11:28
5TU5VDfSyrhSopTL3PlS2AQc71w2,9,0.5666666626930237,"[80.0,60.0,74.0,0.0,77.0,0.0]","[42.0,54.0,45.0,0.0,43.0,0.0]",15,True,True,0,1.30.1,2022-09-16 23:11:28
4st1sJk51Ve8lcLKnMqv6S8MsOP2,6,1.2166666984558103,"[31.0,0.0,28.0,41.0,25.0,43.0]","[8.0,0.0,2.0,11.0,0.0,7.0]",17,True,True,0,1.30.1,2022-09-16 23:11:28
o38Ddi9M3RYIvpvagzZHasUdsHo2,1299,1.4500000476837158,"[37.0,0.0,29.0,30.0,19.0,30.0]","[9.0,0.0,12.0,8.0,3.0,4.0]",30,True,True,2,1.30.1,2022-09-16 23:11:28
Kf6dRwqsRpXWHRehfWQPglRyJ5V2,1242,82.36666870117188,"[16.0,0.0,19.0,20.0,20.0,26.0]","[0.0,0.0,0.0,7.0,4.0,2.0]",22,True,True,1,1.30.1,2022-09-16 23:11:28
qG2RPGCThRQCUv5zIEIa5y1h5Ld2,2448,1.5166666507720947,"[30.0,0.0,36.0,22.0,38.0,18.0]","[15.0,0.0,19.0,10.0,9.0,12.0]",24,True,True,0,1.30.1,2022-09-16 23:11:28
5qVTMyW095b8LVe9LZY67KrN8g33,3,0.6000000238418579,"[0.0,39.0,25.0,0.0,47.0,0.0]","[0.0,20.0,16.0,0.0,0.0,0.0]",8,True,True,1,1.30.1,2022-09-16 23:11:28
Fa6p6G92RlcekHqeozKMiCBktao2,37,1.75,"[24.0,45.0,0.0,36.0,34.0,39.0]","[11.0,8.0,0.0,4.0,15.0,9.0]",23,True,True,2,1.30.1,2022-09-16 23:11:28
yt3v3eeza6SjtoW76OujgWU0mkR2,5170,1.7166666984558103,"[57.0,48.0,55.0,67.0,39.0,40.0]","[7.0,0.0,23.0,12.0,24.0,12.0]",32,True,True,0,1.30.1,2022-09-16 23:11:28
VV3tYt3WA6fxKWZYJnPFhSO4zBq1,32,1.1333333253860474,"[11.0,12.0,20.0,17.0,0.0,19.0]","[3.0,0.0,0.0,5.0,0.0,5.0]",42,False,False,1,1.30.1,2022-09-16 23:11:28
6xdXkCzB9SX4S2Seyg7HaY51Ib63,600,1.8333333730697632,"[29.0,47.0,53.0,51.0,42.0,22.0]","[14.0,2.0,8.0,9.0,10.0,0.0]",48,False,False,0,1.30.1,2022-09-16 23:11:28
LevU08ckwRePj6H9NoYY57jFCku1,6443,1.5166666507720947,"[47.0,0.0,0.0,33.0,57.0,50.0]","[7.0,0.0,0.0,9.0,7.0,1.0]",42,True,True,0,1.30.1,2022-09-16 23:11:28
VV3tYt3WA6fxKWZYJnPFhSO4zBq1,32,1.1333333253860474,"[11.0,12.0,20.0,17.0,0.0,19.0]","[3.0,0.0,0.0,5.0,0.0,5.0]",42,False,False,1,1.30.1,2022-09-16 23:11:28
qGQM4mEdIiNRS85IBc0MPa3SVEb2,654,1.0333333015441897,"[18.0,0.0,35.0,24.0,13.0,18.0]","[0.0,0.0,0.0,0.0,0.0,4.0]",34,False,False,0,1.30.1,2022-09-16 23:11:28
WH0LTpauFANxHqCHnhyoL8d6qri2,154,2.200000047683716,"[0.0,53.0,0.0,53.0,48.0,52.0]","[0.0,7.0,0.0,4.0,5.0,10.0]",50,False,False,0,1.30.1,2022-09-16 23:11:28
3RuIdu8eXfa01KM7mrDKXCYuyv23,10,1.8999999761581416,"[30.0,35.0,33.0,17.0,21.0,0.0]","[7.0,1.0,2.0,0.0,8.0,0.0]",22,True,True,1,1.30.1,2022-09-16 23:11:28
5qVTMyW095b8LVe9LZY67KrN8g33,4,0.38333332538604736,"[64.0,0.0,0.0,0.0,89.0,0.0]","[37.0,0.0,0.0,0.0,6.0,0.0]",7,True,True,0,1.30.1,2022-09-16 23:11:28
pHU8KkfOhTXKh2lqxOdtJofxgMV2,6,1.649999976158142,"[46.0,0.0,26.0,49.0,29.0,47.0]","[6.0,0.0,9.0,2.0,5.0,1.0]",43,True,True,0,1.30.1,2022-09-16 23:11:28
92V5HXKOrhVeOwxNqPJFWiM9uAq2,1371,1.1333333253860474,"[25.0,0.0,39.0,25.0,29.0,34.0]","[13.0,0.0,12.0,3.0,8.0,16.0]",27,True,True,1,1.30.1,2022-09-16 23:11:28
D48JN8w12dcwPGPtM1qK9eINiCk1,17,0.8000000119209291,"[0.0,0.0,55.0,31.0,35.0,43.0]","[0.0,0.0,0.0,5.0,8.0,17.0]",22,True,False,0,1.30.1,2022-09-16 23:11:28
p0lHZQBZPsdVlhULZ71lOz14dbG2,10,0.75,"[33.0,30.0,33.0,17.0,21.0,0.0]","[3.0,6.0,0.0,0.0,8.0,0.0]",18,True,True,1,1.30.1,2022-09-16 23:11:28
5qVTMyW095b8LVe9LZY67KrN8g33,5,0.6333333253860474,"[0.0,0.0,25.0,26.0,33.0,15.0]","[0.0,0.0,21.0,25.0,22.0,12.0]",6,True,True,1,1.30.1,2022-09-16 23:11:28
Fa6p6G92RlcekHqeozKMiCBktao2,38,2.049999952316284,"[68.0,0.0,84.0,87.0,0.0,96.0]","[12.0,0.0,26.0,25.0,0.0,8.0]",43,True,True,1,1.30.1,2022-09-16 23:11:28
VV3tYt3WA6fxKWZYJnPFhSO4zBq1,32,1.7166666984558103,"[4.0,9.0,13.0,27.0,0.0,12.0]","[1.0,0.0,0.0,4.0,0.0,3.0]",42,False,False,0,1.30.1,2022-09-16 23:11:28
92V5HXKOrhVeOwxNqPJFWiM9uAq2,1372,1.600000023841858,"[39.0,0.0,36.0,31.0,32.0,26.0]","[10.0,0.0,8.0,5.0,12.0,5.0]",43,True,True,0,1.30.1,2022-09-16 23:11:28
qGQM4mEdIiNRS85IBc0MPa3SVEb2,654,1.9166666269302368,"[17.0,0.0,38.0,34.0,16.0,22.0]","[4.0,0.0,0.0,0.0,0.0,0.0]",39,True,True,0,1.30.1,2022-09-16 23:11:28
LevU08ckwRePj6H9NoYY57jFCku1,6444,1.9166666269302368,"[90.0,78.0,64.0,0.0,87.0,56.0]","[0.0,10.0,11.0,0.0,0.0,0.0]",57,True,True,0,1.30.1,2022-09-16 23:11:28
YlKVNH5IjINsf9MXNK3B55A02A02,2057,0.5666666626930237,"[16.0,0.0,15.0,22.0,17.0,18.0]","[2.0,0.0,4.0,5.0,6.0,2.0]",13,True,True,1,1.30.1,2022-09-16 23:11:28
4st1sJk51Ve8lcLKnMqv6S8MsOP2,7,3.0999999046325684,"[37.0,40.0,56.0,25.0,35.0,0.0]","[14.0,4.0,3.0,6.0,17.0,0.0]",31,True,True,1,1.30.1,2022-09-16 23:11:28
0pCwveXj1IVow9PVu68094w93uv1,195,1.6166666746139529,"[40.0,0.0,26.0,21.0,19.0,19.0]","[2.0,0.0,4.0,3.0,1.0,1.0]",45,False,False,1,1.30.1,2022-09-16 23:11:28
5qVTMyW095b8LVe9LZY67KrN8g33,6,0.7166666388511658,"[31.0,0.0,27.0,39.0,22.0,45.0]","[8.0,0.0,17.0,15.0,16.0,1.0]",13,True,True,0,1.30.1,2022-09-16 23:11:28
3RuIdu8eXfa01KM7mrDKXCYuyv23,11,1.2333333492279053,"[0.0,0.0,53.0,59.0,30.0,40.0]","[0.0,0.0,9.0,18.0,1.0,16.0]",17,True,True,0,1.30.1,2022-09-16 23:11:28
Kf6dRwqsRpXWHRehfWQPglRyJ5V2,1244,1.2333333492279053,"[31.0,1.0,30.0,10.0,19.0,25.0]","[8.0,0.0,4.0,7.0,8.0,6.0]",30,True,True,0,1.30.1,2022-09-16 23:11:28
VV3tYt3WA6fxKWZYJnPFhSO4zBq1,32,0.8166666626930237,"[5.0,0.0,0.0,6.0,0.0,3.0]","[2.0,0.0,0.0,0.0,0.0,0.0]",42,False,False,0,1.30.1,2022-09-16 23:11:28
WH0LTpauFANxHqCHnhyoL8d6qri2,154,2.533333301544189,"[0.0,58.0,0.0,48.0,46.0,59.0]","[0.0,14.0,0.0,4.0,14.0,8.0]",50,False,False,0,1.30.1,2022-09-16 23:11:28
YYAVTijPzSSnuVAVHNYVtA1i5Dr1,30,4.483333110809326,"[67.0,0.0,92.0,72.0,61.0,49.0]","[19.0,0.0,23.0,20.0,27.0,2.0]",31,True,True,4,1.30.1,2022-09-16 23:11:28
hNqND8gle8a0AiA4jr492ASK3WQ2,30,132.35000610351565,"[70.0,0.0,90.0,73.0,64.0,50.0]","[1.0,0.0,17.0,8.0,7.0,1.0]",39,True,True,0,1.30.1,2022-09-16 23:11:28
D48JN8w12dcwPGPtM1qK9eINiCk1,18,1.2000000476837158,"[31.0,19.0,47.0,48.0,43.0,0.0]","[11.0,4.0,3.0,6.0,0.0,0.0]",30,True,False,0,1.30.1,2022-09-16 23:11:28
1ZkCS7gcxbNJ1MnH8vLq0SgQehn1,201,1.7000000476837158,"[43.0,20.0,33.0,0.0,19.0,30.0]","[1.0,0.0,7.0,0.0,3.0,5.0]",28,False,False,0,1.30.1,2022-09-16 23:11:28
2L6bOBZSxdXBOmMOKGukuRK8Ytl2,24,1.883333325386048,"[22.0,31.0,34.0,32.0,59.0,0.0]","[0.0,7.0,3.0,1.0,2.0,0.0]",33,True,True,0,1.30.1,2022-09-16 23:11:28
4st1sJk51Ve8lcLKnMqv6S8MsOP2,8,1.5833333730697632,"[26.0,28.0,45.0,58.0,0.0,32.0]","[6.0,0.0,8.0,3.0,0.0,0.0]",29,True,True,0,1.30.1,2022-09-16 23:11:28
Fa6p6G92RlcekHqeozKMiCBktao2,39,1.0499999523162842,"[42.0,0.0,41.0,31.0,30.0,46.0]","[11.0,0.0,10.0,20.0,4.0,7.0]",25,True,True,0,1.30.1,2022-09-16 23:11:28
Kf6dRwqsRpXWHRehfWQPglRyJ5V2,1245,2.2333333492279053,"[37.0,34.0,37.0,45.0,24.0,76.0]","[0.0,10.0,5.0,4.0,2.0,7.0]",43,True,True,1,1.30.1,2022-09-16 23:11:28
5qVTMyW095b8LVe9LZY67KrN8g33,7,1.8166667222976685,"[41.0,40.0,54.0,22.0,36.0,0.0]","[5.0,7.0,3.0,3.0,8.0,0.0]",31,True,True,0,1.30.1,2022-09-16 23:11:28
WH0LTpauFANxHqCHnhyoL8d6qri2,154,2.383333444595337,"[0.0,58.0,0.0,52.0,44.0,71.0]","[0.0,6.0,0.0,8.0,17.0,9.0]",50,False,False,0,1.30.1,2022-09-16 23:11:28
